wa_label,ons_label,name,subgroup,OA_2001,OA_2001_new,IN250,OUT250,IN500,OUT500,IN750,OUT750,IN1000,OUT1000
02AMGB,00AMGB0020,,7b1,02AMGB0020,E00008598,0,0,0,0,0,0,0,0
02AMGB,00AMGB0016,,7b1,02AMGB0016,E00008594,0,0,0,0,0,0,0,0
02AMGB,00AMGB0006,,7a3,02AMGB0006,E00008584,0,0,0,0,0,0,0,0
02AMGB,00AMGB0022,,7b1,02AMGB0022,E00008600,0,0,0,0,0,0,0,0
02AKHG,00AKHG0026,,7b2,02AKHG0026,E00007733,0,0,0,0,0,0,0,0
02AMGB,00AMGB0027,,7a3,02AMGB0027,E00008605,0,0,0,0,0,0,0,0
02AMGB,00AMGB0004,,2a2,02AMGB0004,E00008582,0,0,0,0,0,0,0,0
02AMGB,00AMGB0029,,2a2,02AMGB0029,E00008607,0,0,0,0,0,0,0,0
02AMGN,00AMGN0032,,7b1,02AMGN0032,E00009003,0,0,0,0,0,0,0,0
02AMGN,00AMGN0035,,7b1,02AMGN0035,E00009006,0,0,0,0,0,0,0,0
02AMGL,00AMGL0007,,7b2,02AMGL0007,E00008912,0,0,0,0,0,0,0,0
02AMGP,00AMGP0009,,7b1,02AMGP0009,E00009017,0,0,0,0,0,0,0,0
02AMGP,00AMGP0011,,7b1,02AMGP0011,E00009019,0,0,0,0,0,0,0,0
02AMGP,00AMGP0024,,7b2,02AMGP0024,E00009032,0,0,0,0,0,0,0,0
02AMGN,00AMGN0029,,7b1,02AMGN0029,E00009000,0,0,0,0,0,0,0,0
02AMGR,00AMGR0022,,7b2,02AMGR0022,E00009102,0,0,0,0,0,0,0,0
02AMGP,00AMGP0025,,7b1,02AMGP0025,E00009033,0,0,0,0,0,0,0,0
02AMGB,00AMGB0008,,7a3,02AMGB0008,E00008586,0,0,0,0,0,0,0,0
02AMGP,00AMGP0014,,7b1,02AMGP0014,E00009022,0,0,0,0,0,0,0,0
02AMGP,00AMGP0019,,7a3,02AMGP0019,E00009027,0,0,0,0,0,0,0,0
02AMGB,00AMGB0005,,7b2,02AMGB0005,E00008583,0,0,0,0,0,0,0,0
02AMGB,00AMGB0009,,7a3,02AMGB0009,E00008587,0,0,0,0,0,0,0,0
02AMGR,00AMGR0017,,7b2,02AMGR0017,E00009097,0,0,0,0,0,0,0,0
02AMGR,00AMGR0018,,7b2,02AMGR0018,E00009098,0,0,0,0,0,0,0,0
02AMGN,00AMGN0030,,7b2,02AMGN0030,E00009001,0,0,0,0,0,0,0,0
02AMGN,00AMGN0031,,7b2,02AMGN0031,E00009002,0,0,0,0,0,0,0,0
02AMGB,00AMGB0007,,7b2,02AMGB0007,E00008585,0,0,0,0,0,0,0,0
02AMGP,00AMGP0022,,7b1,02AMGP0022,E00009030,0,0,0,0,0,0,0,0
02AMGB,00AMGB0003,,7b1,02AMGB0003,E00008581,0,0,0,0,0,0,0,0
02AMGR,00AMGR0031,,7b1,02AMGR0031,E00009111,0,0,0,0,0,0,0,0
02AKHG,00AKHG0034,,7b2,02AKHG0034,E00007741,0,0,0,0,0,0,0,0
02AMGB,00AMGB0002,,7b1,02AMGB0002,E00008580,0,0,0,0,0,0,0,0
02AMGB,00AMGB0019,,7a3,02AMGB0019,E00008597,0,0,0,0,0,0,0,0
02AMGB,00AMGB0021,,7b2,02AMGB0021,E00008599,0,0,0,0,0,0,0,0
02AMGB,00AMGB0023,,7b2,02AMGB0023,E00008601,0,0,0,0,0,0,0,0
02AMGR,00AMGR0028,,7b2,02AMGR0028,E00009108,0,0,0,0,0,0,0,0
02AMGR,00AMGR0029,,7b1,02AMGR0029,E00009109,0,0,0,0,0,0,0,0
02AMGB,00AMGB0012,,7a3,02AMGB0012,E00008590,0,0,0,0,0,0,0,0
02AMGB,00AMGB0014,,7b1,02AMGB0014,E00008592,0,0,0,0,0,0,0,0
02AMGB,00AMGB0018,,7a3,02AMGB0018,E00008596,0,0,0,0,0,0,0,0
02AMGB,00AMGB0024,,7b2,02AMGB0024,E00008602,0,0,0,0,0,0,0,0
02AMGB,00AMGB0028,,7b2,02AMGB0028,E00008606,0,0,0,0,0,0,0,0
02AMGB,00AMGB0030,,7b2,02AMGB0030,E00008608,0,0,0,0,0,0,0,0
02AMGB,00AMGB0025,,7b2,02AMGB0025,E00008603,0,0,0,0,0,0,0,0
02AMGR,00AMGR0025,,7b2,02AMGR0025,E00009105,0,0,0,0,0,0,0,0
02AMGM,00AMGM0025,,7b1,02AMGM0025,E00008965,0,0,0,0,0,0,0,0
02AMGM,00AMGM0007,,7b1,02AMGM0007,E00008947,0,0,0,0,0,0,0,0
02AMGM,00AMGM0023,,7a3,02AMGM0023,E00008963,0,0,0,0,0,0,0,0
02AMGR,00AMGR0002,,7b2,02AMGR0002,E00009082,0,0,0,0,0,0,0,0
02AMGR,00AMGR0030,,7b2,02AMGR0030,E00009110,0,0,0,0,0,0,0,0
02AMGR,00AMGR0032,,7b1,02AMGR0032,E00009112,0,0,0,0,0,0,0,0
02AMGM,00AMGM0020,,7b2,02AMGM0020,E00008960,0,0,0,0,0,0,0,0
02AMGR,00AMGR0004,,7b2,02AMGR0004,E00009084,0,0,0,0,0,0,0,0
02AMGR,00AMGR0027,,7b2,02AMGR0027,E00009107,0,0,0,0,0,0,0,0
02AMGR,00AMGR0003,,7b1,02AMGR0003,E00009083,0,0,0,0,0,0,0,0
02AMGR,00AMGR0024,,7b2,02AMGR0024,E00009104,0,0,0,0,0,0,0,0
02AMGR,00AMGR0016,,7b1,02AMGR0016,E00009096,0,0,0,0,0,0,0,0
02AMGR,00AMGR0001,,7b2,02AMGR0001,E00009081,0,0,0,0,0,0,0,0
02AMGR,00AMGR0014,,7b2,02AMGR0014,E00009094,0,0,0,0,0,0,0,0
02AMGR,00AMGR0019,,7b1,02AMGR0019,E00009099,0,0,0,0,0,0,0,0
02AMGR,00AMGR0020,,7b2,02AMGR0020,E00009100,0,0,0,0,0,0,0,0
02AMGR,00AMGR0021,,7b1,02AMGR0021,E00009101,0,0,0,0,0,0,0,0
02AMGR,00AMGR0026,,7b2,02AMGR0026,E00009106,0,0,0,0,0,0,0,0
02AMGC,00AMGC0032,,7b1,02AMGC0032,E00008640,0,0,0,0,0,0,0,0
02AMGC,00AMGC0005,,7b1,02AMGC0005,E00008613,0,0,0,0,0,0,0,0
02AMGC,00AMGC0002,,7b1,02AMGC0002,E00008610,0,0,0,0,0,0,0,0
02AMGC,00AMGC0004,,7b2,02AMGC0004,E00008612,0,0,0,0,0,0,0,0
02AMGC,00AMGC0033,,7a3,02AMGC0033,E00008641,0,0,0,0,0,0,0,0
02AMGL,00AMGL0009,,7b1,02AMGL0009,E00008914,0,0,0,0,0,0,0,0
02AMGL,00AMGL0023,,7a3,02AMGL0023,E00008928,0,0,0,0,0,0,0,0
02BHGK,00BHGK0025,,2a2,02BHGK0025,E00022217,0,0,0,0,0,0,0,0
02AMGC,00AMGC0034,,7b1,02AMGC0034,E00008642,0,0,0,0,0,0,0,0
02AMGL,00AMGL0034,,7a3,02AMGL0034,E00008939,0,0,0,0,0,0,0,0
02AMGU,00AMGU0007,,7b1,02AMGU0007,E00009195,0,0,0,0,0,0,0,0
02AMGL,00AMGL0032,,7b1,02AMGL0032,E00008937,0,0,0,0,0,0,0,0
02AMGL,00AMGL0002,,7b1,02AMGL0002,E00008907,0,0,0,0,0,0,0,0
02AMGL,00AMGL0035,,7b2,02AMGL0035,E00008940,0,0,0,0,0,0,0,0
02AMGU,00AMGU0002,,7b1,02AMGU0002,E00009190,0,0,0,0,0,0,0,0
02AMGU,00AMGU0014,,7b1,02AMGU0014,E00009202,0,0,0,0,0,0,0,0
02AMGC,00AMGC0003,,7b1,02AMGC0003,E00008611,0,0,0,0,0,0,0,0
02AMGC,00AMGC0028,,7b1,02AMGC0028,E00008636,0,0,0,0,0,0,0,0
02AMGL,00AMGL0014,,7b1,02AMGL0014,E00008919,0,0,0,0,0,0,0,0
02AMGL,00AMGL0016,,7b1,02AMGL0016,E00008921,0,0,0,0,0,0,0,0
02AMGL,00AMGL0030,,7b1,02AMGL0030,E00008935,0,0,0,0,0,0,0,0
02AMGL,00AMGL0001,,7b1,02AMGL0001,E00008906,0,0,0,0,0,0,0,0
02AMGL,00AMGL0033,,7b2,02AMGL0033,E00008938,0,0,0,0,0,0,0,0
02AMGM,00AMGM0005,,7b1,02AMGM0005,E00008945,0,0,0,0,0,0,0,0
02AMGM,00AMGM0013,,7a3,02AMGM0013,E00008953,0,0,0,0,0,0,0,0
02AMGM,00AMGM0029,,7b1,02AMGM0029,E00008969,0,0,0,0,0,0,0,0
02AMGC,00AMGC0030,,7b1,02AMGC0030,E00008638,0,0,0,0,0,0,0,0
02AMGM,00AMGM0004,,7a3,02AMGM0004,E00008944,0,0,0,0,0,0,0,0
02AMGL,00AMGL0025,,7a3,02AMGL0025,E00008930,0,0,0,0,0,0,0,0
02AMGM,00AMGM0002,,7a3,02AMGM0002,E00008942,0,0,0,0,0,0,0,0
02AMGM,00AMGM0009,,7b1,02AMGM0009,E00008949,0,0,0,0,0,0,0,0
02AMGL,00AMGL0026,,7b2,02AMGL0026,E00008931,0,0,0,0,0,0,0,0
02AMGL,00AMGL0027,,7b2,02AMGL0027,E00008932,0,0,0,0,0,0,0,0
02AMGM,00AMGM0012,,7b1,02AMGM0012,E00008952,0,0,0,0,0,0,0,0
02AMGM,00AMGM0024,,7b1,02AMGM0024,E00008964,0,0,0,0,0,0,0,0
02AMGM,00AMGM0022,,7b2,02AMGM0022,E00008962,0,0,0,0,0,0,0,0
02AMGM,00AMGM0019,,7b1,02AMGM0019,E00008959,0,0,0,0,0,0,0,0
02AMGL,00AMGL0028,,7b2,02AMGL0028,E00008933,0,0,0,0,0,0,0,0
02AMGL,00AMGL0031,,7b2,02AMGL0031,E00008936,0,0,0,0,0,0,0,0
02BHGL,00BHGL0018,,7a3,02BHGL0018,E00022245,0,0,0,0,0,0,0,0
02AMGL,00AMGL0012,,7b1,02AMGL0012,E00008917,0,0,0,0,0,0,0,0
02AMGL,00AMGL0017,,7a3,02AMGL0017,E00008922,0,0,0,0,0,0,0,0
02AMGM,00AMGM0015,,7b1,02AMGM0015,E00008955,0,0,0,0,0,0,0,0
02AMGL,00AMGL0011,,7b2,02AMGL0011,E00008916,0,0,0,0,0,0,0,0
02AMGL,00AMGL0015,,7b2,02AMGL0015,E00008920,0,0,0,0,0,0,0,0
02AMGM,00AMGM0017,,7b1,02AMGM0017,E00008957,0,0,0,0,0,0,0,0
02AMGL,00AMGL0021,,7a3,02AMGL0021,E00008926,0,0,0,0,0,0,0,0
02AMGL,00AMGL0010,,7b1,02AMGL0010,E00008915,0,0,0,0,0,0,0,0
02AMGM,00AMGM0006,,7b1,02AMGM0006,E00008946,0,0,0,0,0,0,0,0
02AMGC,00AMGC0026,,7a3,02AMGC0026,E00008634,0,0,0,0,0,0,0,0
02AMGM,00AMGM0018,,7b1,02AMGM0018,E00008958,0,0,0,0,0,0,0,0
02AMGL,00AMGL0004,,7b1,02AMGL0004,E00008909,0,0,0,0,0,0,0,0
02AMGL,00AMGL0019,,7a3,02AMGL0019,E00008924,0,0,0,0,0,0,0,0
02AMGL,00AMGL0022,,7b2,02AMGL0022,E00008927,0,0,0,0,0,0,0,0
02AMGL,00AMGL0029,,7b2,02AMGL0029,E00008934,0,0,0,0,0,0,0,0
02AMGL,00AMGL0005,,7b2,02AMGL0005,E00008910,0,0,0,0,0,0,0,0
02AMGL,00AMGL0006,,7b2,02AMGL0006,E00008911,0,0,0,0,0,0,0,0
02AMGL,00AMGL0008,,7b2,02AMGL0008,E00008913,0,0,0,0,0,0,0,0
02AMGL,00AMGL0020,,7b2,02AMGL0020,E00008925,0,0,0,0,0,0,0,0
02BHGM,00BHGM0039,,7b1,02BHGM0039,E00022306,0,0,0,0,0,0,0,0
02AMGM,00AMGM0021,,2a2,02AMGM0021,E00008961,0,0,0,0,0,0,0,0
02BHGL,00BHGL0022,,7b1,02BHGL0022,E00022249,0,0,0,0,0,0,0,0
02BHGL,00BHGL0013,,7b1,02BHGL0013,E00022240,0,0,0,0,0,0,0,0
02BHGL,00BHGL0030,,7b1,02BHGL0030,E00022257,0,0,0,0,0,0,0,0
02BHGL,00BHGL0021,,7a3,02BHGL0021,E00022248,0,0,0,0,0,0,0,0
02BHGL,00BHGL0015,,7b1,02BHGL0015,E00022242,0,0,0,0,0,0,0,0
02BHGL,00BHGL0023,,7a3,02BHGL0023,E00022250,0,0,0,0,0,0,0,0
02BHGM,00BHGM0003,,7b1,02BHGM0003,E00022270,0,0,0,0,0,0,0,0
02BHGM,00BHGM0035,,7b1,02BHGM0035,E00022302,0,0,0,0,0,0,0,0
02BHGL,00BHGL0006,,7b1,02BHGL0006,E00022233,0,0,0,0,0,0,0,0
02BHGL,00BHGL0027,,7b1,02BHGL0027,E00022254,0,0,0,0,0,0,0,0
02BHGL,00BHGL0024,,2a2,02BHGL0024,E00022251,0,0,0,0,0,0,0,0
02BHGL,00BHGL0029,,7b1,02BHGL0029,E00022256,0,0,0,0,0,0,0,0
02BHGL,00BHGL0026,,7a3,02BHGL0026,E00022253,0,0,0,0,0,0,0,0
02BHGL,00BHGL0028,,7b1,02BHGL0028,E00022255,0,0,0,0,0,0,0,0
02BHGM,00BHGM0005,,7b1,02BHGM0005,E00022272,0,0,0,0,0,0,0,0
02BHGM,00BHGM0029,,7b1,02BHGM0029,E00022296,0,0,0,0,0,0,0,0
02BHGM,00BHGM0001,,7b1,02BHGM0001,E00022268,0,0,0,0,0,0,0,0
02BCGC,00BCGC0008,,2a2,02BCGC0008,E00018484,0,0,0,0,0,0,0,0
02BHGM,00BHGM0030,,7a3,02BHGM0030,E00022297,0,0,0,0,0,0,0,0
02BHGM,00BHGM0031,,7b2,02BHGM0031,E00022298,0,0,0,0,0,0,0,0
02BHGL,00BHGL0020,,7a3,02BHGL0020,E00022247,0,0,0,0,0,0,0,0
02BHGM,00BHGM0034,,7b2,02BHGM0034,E00022301,0,0,0,0,0,0,0,0
02BCGC,00BCGC0011,,2a2,02BCGC0011,E00018487,0,0,0,0,0,0,0,0
02BHGM,00BHGM0007,,7b1,02BHGM0007,E00022274,0,0,0,0,0,0,0,0
02BHGM,00BHGM0008,,7a3,02BHGM0008,E00022275,0,0,0,0,0,0,0,0
02BHGM,00BHGM0032,,7b1,02BHGM0032,E00022299,0,0,0,0,0,0,0,0
02BHGE,00BHGE0030,,7b2,02BHGE0030,E00022041,0,0,0,0,0,0,0,0
02BHGL,00BHGL0004,,7a3,02BHGL0004,E00022231,0,0,0,0,0,0,0,0
02BHGL,00BHGL0005,,7b1,02BHGL0005,E00022232,0,0,0,0,0,0,0,0
02BHGL,00BHGL0011,,7b1,02BHGL0011,E00022238,0,0,0,0,0,0,0,0
02BHGM,00BHGM0023,,7b2,02BHGM0023,E00022290,0,0,0,0,0,0,0,0
02BHGL,00BHGL0010,,7a3,02BHGL0010,E00022237,0,0,0,0,0,0,0,0
02BHGL,00BHGL0008,,7b1,02BHGL0008,E00022235,0,0,0,0,0,0,0,0
02BHGL,00BHGL0016,,7b1,02BHGL0016,E00022243,0,0,0,0,0,0,0,0
02BHGL,00BHGL0003,,7a3,02BHGL0003,E00022230,0,0,0,0,0,0,0,0
02BHGL,00BHGL0001,,7a3,02BHGL0001,E00022228,0,0,0,0,0,0,0,0
02BHGL,00BHGL0007,,7a3,02BHGL0007,E00022234,0,0,0,0,0,0,0,0
02BHGL,00BHGL0040,,7a3,02BHGL0040,E00022267,0,0,0,0,0,0,0,0
02ABGD,00ABGD0007,,7b2,02ABGD0007,E00000239,0,0,0,0,0,0,0,0
02BHGL,00BHGL0019,,7a3,02BHGL0019,E00022246,0,0,0,0,0,0,0,0
02BHGL,00BHGL0025,,7b1,02BHGL0025,E00022252,0,0,0,0,0,0,0,0
02BHGL,00BHGL0014,,7a3,02BHGL0014,E00022241,0,0,0,0,0,0,0,0
02AMGP,00AMGP0036,,7b2,02AMGP0036,E00009044,0,0,0,0,0,0,0,0
02BHGL,00BHGL0017,,7b1,02BHGL0017,E00022244,0,0,0,0,0,0,0,0
02BHGM,00BHGM0021,,7a3,02BHGM0021,E00022288,0,0,0,0,0,0,0,0
02BGGB,00BGGB0022,,7a1,02BGGB0022,E00021350,0,0,0,0,0,0,0,0
02BHGM,00BHGM0024,,7a3,02BHGM0024,E00022291,0,0,0,0,0,0,0,0
02BHGM,00BHGM0025,,7a3,02BHGM0025,E00022292,0,0,0,0,0,0,0,0
02BHGM,00BHGM0018,,7b2,02BHGM0018,E00022285,0,0,0,0,0,0,0,0
02BHGM,00BHGM0019,,7b2,02BHGM0019,E00022286,0,0,0,0,0,0,0,0
02BBGU,00BBGU0027,,7b2,02BBGU0027,E00018244,0,0,0,0,0,0,0,0
02BBGU,00BBGU0031,,7b1,02BBGU0031,E00018248,0,0,0,0,0,0,0,0
02BGGB,00BGGB0026,,7b2,02BGGB0026,E00021354,0,0,0,0,0,0,0,0
02BGGB,00BGGB0013,,7b2,02BGGB0013,E00021341,0,0,0,0,0,0,0,0
02BBGD,00BBGD0019,,7b1,02BBGD0019,E00017699,0,0,0,0,0,0,0,0
02BBGD,00BBGD0011,,7a2,02BBGD0011,E00017691,0,0,0,0,0,0,0,0
02BBGD,00BBGD0040,,7b2,02BBGD0040,E00017720,0,0,0,0,0,0,0,0
02BBGU,00BBGU0026,,7a2,02BBGU0026,E00018243,0,0,0,0,0,0,0,0
02BBGD,00BBGD0007,,7b1,02BBGD0007,E00017687,0,0,0,0,0,0,0,0
02BBGD,00BBGD0005,,7b1,02BBGD0005,E00017685,0,0,0,0,0,0,0,0
02BBGX,00BBGX0023,,7b1,02BBGX0023,E00018318,0,0,0,0,0,0,0,0
02BBGU,00BBGU0013,,7b1,02BBGU0013,E00018230,0,0,0,0,0,0,0,0
02BBGD,00BBGD0038,,7b1,02BBGD0038,E00017718,0,0,0,0,0,0,0,0
02BBGD,00BBGD0039,,7b1,02BBGD0039,E00017719,0,0,0,0,0,0,0,0
02BGGB,00BGGB0021,,7b2,02BGGB0021,E00021349,0,0,0,0,0,0,0,0
02BBGU,00BBGU0032,,7b1,02BBGU0032,E00018249,0,0,0,0,0,0,0,0
02BBGU,00BBGU0029,,7b2,02BBGU0029,E00018246,0,0,0,0,0,0,0,0
02BBGG,00BBGG0022,,7b2,02BBGG0022,E00017819,0,0,0,0,0,0,0,0
02BBGU,00BBGU0017,,7b2,02BBGU0017,E00018234,0,0,0,0,0,0,0,0
02BBGU,00BBGU0003,,7b2,02BBGU0003,E00018220,0,0,0,0,0,0,0,0
02BBGU,00BBGU0033,,7b1,02BBGU0033,E00018250,0,0,0,0,0,0,0,0
02BBGU,00BBGU0030,,7b2,02BBGU0030,E00018247,0,0,0,0,0,0,0,0
02BBGU,00BBGU0028,,7b2,02BBGU0028,E00018245,0,0,0,0,0,0,0,0
02BBGX,00BBGX0036,,7b1,02BBGX0036,E00018331,0,0,0,0,0,0,0,0
02BBGX,00BBGX0011,,7b1,02BBGX0011,E00018306,0,0,0,0,0,0,0,0
02BBGR,00BBGR0038,,7b2,02BBGR0038,E00018154,0,0,0,0,0,0,0,0
02BBGX,00BBGX0034,,7b2,02BBGX0034,E00018329,0,0,0,0,0,0,0,0
02BBGX,00BBGX0038,,7b2,02BBGX0038,E00018333,0,0,0,0,0,0,0,0
02BBGU,00BBGU0009,,7b2,02BBGU0009,E00018226,0,0,0,0,0,0,0,0
02BBGX,00BBGX0029,,7b1,02BBGX0029,E00018324,0,0,0,0,0,0,0,0
02BBGX,00BBGX0025,,7b1,02BBGX0025,E00018320,0,0,0,0,0,0,0,0
02BBGX,00BBGX0028,,7b1,02BBGX0028,E00018323,0,0,0,0,0,0,0,0
02BBGX,00BBGX0001,,7b1,02BBGX0001,E00018296,0,0,0,0,0,0,0,0
02BBGQ,00BBGQ0009,,7b1,02BBGQ0009,E00018091,0,0,0,0,0,0,0,0
02BBGX,00BBGX0019,,7b1,02BBGX0019,E00018314,0,0,0,0,0,0,0,0
02BBGX,00BBGX0021,,7a3,02BBGX0021,E00018316,0,0,0,0,0,0,0,0
02BBGX,00BBGX0024,,7b1,02BBGX0024,E00018319,0,0,0,0,0,0,0,0
02BBGX,00BBGX0022,,7a3,02BBGX0022,E00018317,0,0,0,0,0,0,0,0
02BBGX,00BBGX0020,,7a3,02BBGX0020,E00018315,0,0,0,0,0,0,0,0
02BBGX,00BBGX0027,,7b1,02BBGX0027,E00018322,0,0,0,0,0,0,0,0
02BBGR,00BBGR0034,,7b2,02BBGR0034,E00018150,0,0,0,0,0,0,0,0
02BBGX,00BBGX0026,,7a3,02BBGX0026,E00018321,0,0,0,0,0,0,0,0
02BBGR,00BBGR0001,,7b1,02BBGR0001,E00018117,0,0,0,0,0,0,0,0
02BBGR,00BBGR0011,,7b1,02BBGR0011,E00018127,0,0,0,0,0,0,0,0
02BBGR,00BBGR0013,,7a3,02BBGR0013,E00018129,0,0,0,0,0,0,0,0
02BBGR,00BBGR0008,,7b1,02BBGR0008,E00018124,0,0,0,0,0,0,0,0
02BBGR,00BBGR0040,,7a3,02BBGR0040,E00018156,0,0,0,0,0,0,0,0
02BBGR,00BBGR0041,,7a3,02BBGR0041,E00018157,0,0,0,0,0,0,0,0
02BBGR,00BBGR0033,,7b2,02BBGR0033,E00018149,0,0,0,0,0,0,0,0
02BBGR,00BBGR0036,,7a3,02BBGR0036,E00018152,0,0,0,0,0,0,0,0
02BBGQ,00BBGQ0013,,7a1,02BBGQ0013,E00018095,0,0,0,0,0,0,0,0
02BBGX,00BBGX0004,,7b1,02BBGX0004,E00018299,0,0,0,0,0,0,0,0
02BBGX,00BBGX0006,,7b1,02BBGX0006,E00018301,0,0,0,0,0,0,0,0
02BBGX,00BBGX0013,,7b2,02BBGX0013,E00018308,0,0,0,0,0,0,0,0
02BBGX,00BBGX0014,,7b2,02BBGX0014,E00018309,0,0,0,0,0,0,0,0
02AKGX,00AKGX0019,,7b2,02AKGX0019,E00007353,0,0,0,0,0,0,0,0
02BBGX,00BBGX0037,,7b1,02BBGX0037,E00018332,0,0,0,0,0,0,0,0
02BBGX,00BBGX0041,,7b2,02BBGX0041,E00018336,0,0,0,0,0,0,0,0
02BBGL,00BBGL0016,,7a3,02BBGL0016,E00017954,0,0,0,0,0,0,0,0
02BBGX,00BBGX0012,,7b1,02BBGX0012,E00018307,0,0,0,0,0,0,0,0
02BBGX,00BBGX0003,,7a3,02BBGX0003,E00018298,0,0,0,0,0,0,0,0
02BBGX,00BBGX0032,,7b1,02BBGX0032,E00018327,0,0,0,0,0,0,0,0
02BBGX,00BBGX0010,,7b2,02BBGX0010,E00018305,0,0,0,0,0,0,0,0
02BBGX,00BBGX0016,,7b2,02BBGX0016,E00018311,0,0,0,0,0,0,0,0
02BBGX,00BBGX0007,,7b1,02BBGX0007,E00018302,0,0,0,0,0,0,0,0
02BBGX,00BBGX0035,,7b1,02BBGX0035,E00018330,0,0,0,0,0,0,0,0
02BBGX,00BBGX0039,,7a3,02BBGX0039,E00018334,0,0,0,0,0,0,0,0
02BBGX,00BBGX0005,,7a3,02BBGX0005,E00018300,0,0,0,0,0,0,0,0
02AKGQ,00AKGQ0023,,7b2,02AKGQ0023,E00007096,0,0,0,0,0,0,0,0
02BBGX,00BBGX0033,,7b1,02BBGX0033,E00018328,0,0,0,0,0,0,0,0
02BBGX,00BBGX0009,,7b1,02BBGX0009,E00018304,0,0,0,0,0,0,0,0
02AMGP,00AMGP0032,,7b1,02AMGP0032,E00009040,0,0,0,0,0,0,0,0
02BBGR,00BBGR0025,,7b2,02BBGR0025,E00018141,0,0,0,0,0,0,0,0
02BBGR,00BBGR0029,,7b1,02BBGR0029,E00018145,0,0,0,0,0,0,0,0
02BBGX,00BBGX0015,,7b1,02BBGX0015,E00018310,0,0,0,0,0,0,0,0
02BBGL,00BBGL0025,,7b1,02BBGL0025,E00017963,0,0,0,0,0,0,0,0
02BBGX,00BBGX0040,,7a3,02BBGX0040,E00018335,0,0,0,0,0,0,0,0
02BBGR,00BBGR0017,,7a3,02BBGR0017,E00018133,0,0,0,0,0,0,0,0
02BBGR,00BBGR0019,,7b1,02BBGR0019,E00018135,0,0,0,0,0,0,0,0
02BBGX,00BBGX0008,,7a3,02BBGX0008,E00018303,0,0,0,0,0,0,0,0
02BBGX,00BBGX0018,,7b1,02BBGX0018,E00018313,0,0,0,0,0,0,0,0
02ARGH,00ARGH0021,,2a1,02ARGH0021,E00011431,0,0,0,0,0,0,0,0
02BBGR,00BBGR0024,,7b2,02BBGR0024,E00018140,0,0,0,0,0,0,0,0
02BBGR,00BBGR0018,,7a3,02BBGR0018,E00018134,0,0,0,0,0,0,0,0
02BBGU,00BBGU0015,,7b2,02BBGU0015,E00018232,0,0,0,0,0,0,0,0
02BBGU,00BBGU0002,,7a2,02BBGU0002,E00018219,0,0,0,0,0,0,0,0
02BBGU,00BBGU0020,,7b2,02BBGU0020,E00018237,0,0,0,0,0,0,0,0
02BBGU,00BBGU0012,,7b1,02BBGU0012,E00018229,0,0,0,0,0,0,0,0
02BBGU,00BBGU0022,,7b1,02BBGU0022,E00018239,0,0,0,0,0,0,0,0
02BBGU,00BBGU0024,,7b1,02BBGU0024,E00018241,0,0,0,0,0,0,0,0
02BBGU,00BBGU0042,,7b1,02BBGU0042,E00018259,0,0,0,0,0,0,0,0
02BBGU,00BBGU0005,,7b1,02BBGU0005,E00018222,0,0,0,0,0,0,0,0
02BBGU,00BBGU0010,,7b2,02BBGU0010,E00018227,0,0,0,0,0,0,0,0
02AKGQ,00AKGQ0026,,7b2,02AKGQ0026,E00007099,0,0,0,0,0,0,0,0
02BBGU,00BBGU0007,,7b1,02BBGU0007,E00018224,0,0,0,0,0,0,0,0
02BBGU,00BBGU0044,,7b1,02BBGU0044,E00018261,0,0,0,0,0,0,0,0
02BBGU,00BBGU0006,,7b1,02BBGU0006,E00018223,0,0,0,0,0,0,0,0
02BBGU,00BBGU0008,,7b2,02BBGU0008,E00018225,0,0,0,0,0,0,0,0
02BBGU,00BBGU0014,,7a3,02BBGU0014,E00018231,0,0,0,0,0,0,0,0
02BBGU,00BBGU0001,,7a3,02BBGU0001,E00018218,0,0,0,0,0,0,0,0
02AKGQ,00AKGQ0031,,7b2,02AKGQ0031,E00007104,0,0,0,0,0,0,0,0
02BBGL,00BBGL0026,,7a3,02BBGL0026,E00017964,0,0,0,0,0,0,0,0
02BBGL,00BBGL0039,,7a3,02BBGL0039,E00017977,0,0,0,0,0,0,0,0
02BBGU,00BBGU0016,,7b1,02BBGU0016,E00018233,0,0,0,0,0,0,0,0
02BBGL,00BBGL0040,,7b1,02BBGL0040,E00017978,0,0,0,0,0,0,0,0
02BBGU,00BBGU0021,,7b1,02BBGU0021,E00018238,0,0,0,0,0,0,0,0
02BBGL,00BBGL0015,,7b1,02BBGL0015,E00017953,0,0,0,0,0,0,0,0
02BBGU,00BBGU0025,,7a3,02BBGU0025,E00018242,0,0,0,0,0,0,0,0
02BBGX,00BBGX0030,,7a3,02BBGX0030,E00018325,0,0,0,0,0,0,0,0
02BBGX,00BBGX0031,,7b2,02BBGX0031,E00018326,0,0,0,0,0,0,0,0
02BBGU,00BBGU0018,,7a3,02BBGU0018,E00018235,0,0,0,0,0,0,0,0
02BBGU,00BBGU0019,,7a3,02BBGU0019,E00018236,0,0,0,0,0,0,0,0
02AMGR,00AMGR0015,,7b2,02AMGR0015,E00009095,0,0,0,0,0,0,0,0
02BBGL,00BBGL0037,,7a3,02BBGL0037,E00017975,0,0,0,0,0,0,0,0
02BBGL,00BBGL0030,,7b2,02BBGL0030,E00017968,0,0,0,0,0,0,0,0
